Y,X,PC_4,Year,Gemeente code,Provincie code,Provincie name,Gemeente name
50.8443492818,5.92318632203,6289,2020,1729,31,Limburg,Gulpen-Wittem
50.8177470126,6.00029421676,6351,2020,965,31,Limburg,Simpelveld
50.9228339108,5.91172499164,6432,2020,917,31,Limburg,Heerlen
50.8651001729,6.06886570281,6461,2020,928,31,Limburg,Kerkrade
51.8194240706,5.8680691246,6525,2020,268,25,Gelderland,Nijmegen
51.8425093971,5.84014334171,6542,2020,268,25,Gelderland,Nijmegen
51.8633776008,5.72728628841,6644,2020,209,25,Gelderland,Beuningen
52.0233931477,5.66663040732,6717,2020,228,25,Gelderland,Ede
51.9080210211,6.12535269778,6909,2020,299,25,Gelderland,Zevenaar
52.0400617695,6.10671660352,6953,2020,275,25,Gelderland,Rheden
51.9416952468,6.66607622865,7109,2020,294,25,Gelderland,Winterswijk
51.9546770671,6.750876133,7115,2020,294,25,Gelderland,Winterswijk
51.917926722,6.59155434386,7123,2020,197,25,Gelderland,Aalten
52.2409762088,6.10017879901,7391,2020,285,25,Gelderland,Voorst
52.2355980584,6.12263070676,7392,2020,285,25,Gelderland,Voorst
52.2380450369,6.04988441026,7395,2020,285,25,Gelderland,Voorst
52.2883507921,6.31589394998,7435,2020,150,23,Overijssel,Deventer
52.3439883946,6.4521049942,7441,2020,163,23,Overijssel,Hellendoorn
52.2362964893,6.51394760226,7475,2020,1735,23,Overijssel,Hof van Twente
52.2105059026,6.92288416879,7535,2020,153,23,Overijssel,Enschede
52.2594367395,6.82313974515,7552,2020,164,23,Overijssel,Hengelo (O)
52.2975142787,6.93869704373,7574,2020,173,23,Overijssel,Oldenzaal
52.3048014589,6.77346988117,7623,2020,147,23,Overijssel,Borne
52.4637303351,6.50378000406,7683,2020,1700,23,Overijssel,Twenterand
52.6925455252,6.86324768392,7764,2020,114,22,Drenthe,Emmen
52.5704167465,6.71483328428,7791,2020,160,23,Overijssel,Hardenberg
52.5971598274,6.59707031746,7798,2020,160,23,Overijssel,Hardenberg
52.766506413,6.88742583478,7812,2020,114,22,Drenthe,Emmen
52.8332859868,6.77885895851,7848,2020,109,22,Drenthe,Coevorden
52.7778706301,6.67140658383,7855,2020,109,22,Drenthe,Coevorden
52.781288464,6.43731773322,7935,2020,1690,22,Drenthe,De Wolden
52.4096409773,5.81770286022,8085,2020,230,25,Gelderland,Elburg
52.403306709,6.28704875862,8102,2020,177,23,Overijssel,Raalte
52.3974708072,6.28734612204,8103,2020,177,23,Overijssel,Raalte
52.2802577767,5.95571013221,8172,2020,232,25,Gelderland,Epe
52.7095342258,5.75688868977,8301,2020,171,24,Flevoland,Noordoostpolder
52.799098068,6.13673546219,8332,2020,1708,23,Overijssel,Steenwijkerland
52.7364971392,6.05928902174,8355,2020,1708,23,Overijssel,Steenwijkerland
52.8589755706,6.04273183345,8396,2020,98,21,Fryslân,Weststellingwerf
53.0406796579,6.30884322309,8432,2020,85,21,Fryslân,Ooststellingwerf
52.9499430334,5.97208467402,8453,2020,74,21,Fryslân,Heerenveen
52.9034053302,5.97019618522,8488,2020,98,21,Fryslân,Weststellingwerf
52.9052914054,5.64270236155,8556,2020,1940,21,Fryslân,De Fryske Marren
53.064853243,5.52420072136,8701,2020,1900,21,Fryslân,Súdwest-Fryslân
53.2169344284,5.7948928069,8918,2020,80,21,Fryslân,Leeuwarden
53.2882173538,5.7343991577,9071,2020,80,21,Fryslân,Leeuwarden
53.3103656894,5.87501891364,9177,2020,1970,21,Fryslân,Noardeast-Fryslân
53.1100684484,6.12052604633,9202,2020,90,21,Fryslân,Smallingerland
53.2396300798,6.0996057994,9286,2020,59,21,Fryslân,Achtkarspelen
53.2055370035,6.11672827855,9289,2020,59,21,Fryslân,Achtkarspelen
53.1371778854,6.43135298554,9301,2020,1699,22,Drenthe,Noordenveld
52.9455150984,6.44330316612,9422,2020,1731,22,Drenthe,Midden-Drenthe
52.8537737258,6.68393389989,9441,2020,1731,22,Drenthe,Midden-Drenthe
53.0436428297,6.70056671939,9467,2020,1680,22,Drenthe,Aa en Hunze
53.1094255447,6.67461139786,9475,2020,1730,22,Drenthe,Tynaarlo
52.9542970254,6.92601710659,9521,2020,1681,22,Drenthe,Borger-Odoorn
53.0532322611,6.80119674011,9658,2020,1680,22,Drenthe,Aa en Hunze
53.0976714437,7.00128617633,9665,2020,765,20,Groningen,Pekela
53.1575555295,7.03523695274,9675,2020,1895,20,Groningen,Oldambt
53.2104299621,6.624420408,9723,2020,14,20,Groningen,Groningen
53.221789876,6.49722880328,9745,2020,14,20,Groningen,Groningen
53.371442817,6.45462802309,9967,2020,1966,20,Groningen,Het Hogeland
53.392536468,6.34422529849,9978,2020,1966,20,Groningen,Het Hogeland
51.8286734901,4.69143843753,3353,2020,590,28,Zuid-Holland,Papendrecht
51.8268747645,4.84095719661,3371,2020,523,28,Zuid-Holland,Hardinxveld-Giessendam
51.8428098968,4.82588176371,3373,2020,523,28,Zuid-Holland,Hardinxveld-Giessendam
51.9886464538,5.03305366678,3412,2020,331,26,Utrecht,Lopik
52.0936761545,5.07037601439,3541,2020,344,26,Utrecht,Utrecht
52.2219158217,4.94295328297,3645,2020,736,26,Utrecht,De Ronde Venen
52.146548558,4.85280831551,3651,2020,569,28,Zuid-Holland,Nieuwkoop
52.1318235697,5.41932256484,3833,2020,327,26,Utrecht,Leusden
52.331482597,5.65064065982,3845,2020,243,25,Gelderland,Harderwijk
51.8799319617,5.40810407915,4006,2020,281,25,Gelderland,Tiel
51.9303918045,5.31801336131,4115,2020,214,25,Gelderland,Buren
51.8770906169,5.24153052992,4158,2020,1960,25,Gelderland,West Betuwe
51.9087188934,5.25948548136,4196,2020,1960,25,Gelderland,West Betuwe
51.7828220131,5.02780881393,4283,2020,1959,30,Noord-Brabant,Altena
51.6992075191,3.72861313905,4328,2020,1676,29,Zeeland,Schouwen-Duiveland
51.4744995696,3.58546053718,4387,2020,718,29,Zeeland,Vlissingen
51.3281939093,3.87556698499,4533,2020,715,29,Zeeland,Terneuzen
51.2734687603,4.06633696761,4562,2020,677,29,Zeeland,Hulst
51.4914398199,4.63145083458,4882,2020,879,30,Noord-Brabant,Zundert
51.6539913628,4.90488065282,4909,2020,826,30,Noord-Brabant,Oosterhout
51.638464928,4.92989975729,5102,2020,766,30,Noord-Brabant,Dongen
51.631376433,4.95100776365,5103,2020,766,30,Noord-Brabant,Dongen
51.7285877929,5.09526462918,5157,2020,797,30,Noord-Brabant,Heusden
51.7310618654,5.11582313311,5158,2020,797,30,Noord-Brabant,Heusden
51.725030451,5.2505108581,5221,2020,796,30,Noord-Brabant,'s-Hertogenbosch
51.6795514547,5.41192890272,5258,2020,845,30,Noord-Brabant,Sint-Michielsgestel
51.648405888,5.3041539408,5261,2020,865,30,Noord-Brabant,Vught
51.7546372276,5.25843925132,5321,2020,263,25,Gelderland,Maasdriel
51.3036314912,5.44262395587,5556,2020,858,30,Noord-Brabant,Valkenswaard
51.4615892577,5.47839188133,5623,2020,772,30,Noord-Brabant,Eindhoven
51.4464241592,5.81011496721,5753,2020,762,30,Noord-Brabant,Deurne
51.373396862,5.87022869609,5758,2020,762,30,Noord-Brabant,Deurne
51.5579478105,6.00491349805,5817,2020,984,31,Limburg,Venray
51.3570938,6.12209149178,5926,2020,983,31,Limburg,Venlo
51.4600120181,6.01357693001,5964,2020,1507,31,Limburg,Horst aan de Maas
51.1620267759,5.87861049552,6019,2020,1641,31,Limburg,Maasgouw
51.0437809954,5.7874712772,6124,2020,1883,31,Limburg,Sittard-Geleen
50.9025266619,5.73620756567,6241,2020,938,31,Limburg,Meerssen
50.9268090572,5.93171410728,6431,2020,917,31,Limburg,Heerlen
50.9531735065,5.99557796877,6442,2020,899,31,Limburg,Brunssum
51.8737142324,5.58061877942,6655,2020,225,25,Gelderland,Druten
51.8725482513,5.47498091658,6659,2020,668,25,Gelderland,West Maas en Waal
51.8870288109,5.92500228435,6685,2020,1705,25,Gelderland,Lingewaard
52.0795931774,5.79578861092,6731,2020,228,25,Gelderland,Ede
51.9283344719,6.07950647586,6901,2020,299,25,Gelderland,Zevenaar
51.9915446971,6.56682346302,7131,2020,1586,25,Gelderland,Oost Gelre
52.1420369645,6.19845804401,7201,2020,301,25,Gelderland,Zutphen
52.1966327461,6.19757151319,7213,2020,262,25,Gelderland,Lochem
52.2036970188,5.98785486855,7328,2020,200,25,Gelderland,Apeldoorn
52.1119754385,6.00797166916,7371,2020,200,25,Gelderland,Apeldoorn
52.2880757177,6.40459185941,7451,2020,1742,23,Overijssel,Rijssen-Holten
52.3328511478,6.64067002613,7609,2020,141,23,Overijssel,Almelo
52.4068523692,6.7821013299,7651,2020,183,23,Overijssel,Tubbergen
52.3838064611,6.84517049225,7667,2020,183,23,Overijssel,Tubbergen
52.5639310566,6.38211010742,7738,2020,175,23,Overijssel,Ommen
52.84468323,6.80791963796,7874,2020,1681,22,Drenthe,Borger-Odoorn
52.5392383502,6.06093576136,8043,2020,193,23,Overijssel,Zwolle
52.513199213,5.70877707207,8252,2020,303,24,Flevoland,Dronten
52.6816802327,5.66329432065,8309,2020,171,24,Flevoland,Noordoostpolder
52.8224202996,6.22241678406,8351,2020,1701,22,Drenthe,Westerveld
52.7683434766,5.91178526343,8373,2020,1708,23,Overijssel,Steenwijkerland
52.9624030383,6.04138245799,8415,2020,74,21,Fryslân,Heerenveen
52.9170576314,5.98754735102,8477,2020,98,21,Fryslân,Weststellingwerf
53.0395544227,5.78833304854,8493,2020,1940,21,Fryslân,De Fryske Marren
52.9288940153,5.54847850515,8581,2020,1940,21,Fryslân,De Fryske Marren
53.0327339506,5.63927648824,8601,2020,1900,21,Fryslân,Súdwest-Fryslân
52.9785838227,5.56214525049,8612,2020,1900,21,Fryslân,Súdwest-Fryslân
52.9791241807,5.65912958533,8622,2020,1900,21,Fryslân,Súdwest-Fryslân
53.0098343054,5.62806100495,8651,2020,1900,21,Fryslân,Súdwest-Fryslân
53.0705039822,5.53736455795,8702,2020,1900,21,Fryslân,Súdwest-Fryslân
52.9363826041,5.41681996349,8713,2020,1900,21,Fryslân,Súdwest-Fryslân
53.1419736561,5.67191592198,8834,2020,80,21,Fryslân,Leeuwarden
53.1800093297,5.44763672299,8861,2020,72,21,Fryslân,Harlingen
53.4231655587,5.44436930723,8897,2020,93,21,Fryslân,Terschelling
53.2128385381,5.76641997509,8915,2020,80,21,Fryslân,Leeuwarden
53.2108232977,5.79254836413,8917,2020,80,21,Fryslân,Leeuwarden
53.2164115726,5.81420151431,8923,2020,80,21,Fryslân,Leeuwarden
53.1983317587,5.81050812077,8933,2020,80,21,Fryslân,Leeuwarden
53.3579702342,6.00597724621,9146,2020,1970,21,Fryslân,Noardeast-Fryslân
53.4516612085,5.75720608573,9163,2020,60,21,Fryslân,Ameland
53.160870587,6.13454607599,9233,2020,59,21,Fryslân,Achtkarspelen
53.2469931978,5.97377402049,9269,2020,1891,21,Fryslân,Dantumadiel
53.1512088814,6.30132503313,9364,2020,1969,20,Groningen,Westerkwartier
52.9773755318,6.60718770988,9457,2020,1680,22,Drenthe,Aa en Hunze
53.0936385863,6.68749835028,9471,2020,1730,22,Drenthe,Tynaarlo
53.1278085953,6.66576317729,9479,2020,14,20,Groningen,Groningen
53.1659141247,6.75009302698,9601,2020,1952,20,Groningen,Midden-Groningen
53.2507870073,6.73942875155,9624,2020,1952,20,Groningen,Midden-Groningen
53.063617682,6.82184123347,9659,2020,1680,22,Drenthe,Aa en Hunze
53.2366469327,6.55245592835,9741,2020,14,20,Groningen,Groningen
53.2056733065,6.2434323639,9863,2020,1969,20,Groningen,Westerkwartier
53.2872438215,6.35432815681,9884,2020,1969,20,Groningen,Westerkwartier
53.4398300132,6.8385587095,9979,2020,1966,20,Groningen,Het Hogeland
52.4600529732,6.12778967218,8015,2020,193,23,Overijssel,Zwolle
53.1342653236,6.40376614492,9302,2020,1699,22,Drenthe,Noordenveld
52.3639359111,4.89331895112,1017,2020,363,27,Noord-Holland,Amsterdam
52.4162554396,4.7885964307,1045,2020,363,27,Noord-Holland,Amsterdam
52.3465135942,4.87647414186,1077,2020,363,27,Noord-Holland,Amsterdam
52.5131117076,5.0531800982,1135,2020,385,27,Noord-Holland,Edam-Volendam
52.4393939748,5.00025068179,1151,2020,852,27,Noord-Holland,Waterland
52.2926467591,4.85064854534,1185,2020,362,27,Noord-Holland,Amstelveen
52.302140751,5.25684195169,1273,2020,406,27,Noord-Holland,Huizen
52.3679175905,5.17774056667,1311,2020,34,24,Flevoland,Almere
52.3768788283,5.19024022322,1312,2020,34,24,Flevoland,Almere
52.420620007,5.26690960828,1331,2020,34,24,Flevoland,Almere
52.2774967651,5.16187515703,1404,2020,1942,27,Noord-Holland,Gooise Meren
52.5525337442,5.03251793705,1473,2020,385,27,Noord-Holland,Edam-Volendam
52.5169847144,4.78365548267,1525,2020,479,27,Noord-Holland,Zaanstad
52.7562650438,5.10070658007,1671,2020,420,27,Noord-Holland,Medemblik
52.7583210015,5.07703979698,1674,2020,420,27,Noord-Holland,Medemblik
52.6791510245,4.90317048181,1713,2020,1598,27,Noord-Holland,Koggenland
52.7392114471,4.75553478933,1747,2020,441,27,Noord-Holland,Schagen
52.8903918513,4.74152050152,1788,2020,400,27,Noord-Holland,Den Helder
52.5248409621,4.65980898773,1968,2020,396,27,Noord-Holland,Heemskerk
52.3020059945,4.54080154836,2191,2020,575,28,Zuid-Holland,Noordwijk
52.1742471093,4.64852310652,2481,2020,1884,28,Zuid-Holland,Kaag en Braassem
52.0593964713,4.40345894282,2493,2020,518,28,Zuid-Holland,'s-Gravenhage
52.0744356224,4.30504067296,2512,2020,518,28,Zuid-Holland,'s-Gravenhage
52.0546178103,4.2874701882,2533,2020,518,28,Zuid-Holland,'s-Gravenhage
52.0168149033,4.43475551633,2641,2020,1926,28,Zuid-Holland,Pijnacker-Nootdorp
52.0642163041,4.53494494347,2729,2020,637,28,Zuid-Holland,Zoetermeer
51.9166212645,4.56482759047,2901,2020,502,28,Zuid-Holland,Capelle aan den IJssel
51.9192671348,4.59230039913,2922,2020,542,28,Zuid-Holland,Krimpen aan den IJssel
51.9619546322,4.41848504873,3046,2020,599,28,Zuid-Holland,Rotterdam
51.8737649492,4.49088013931,3085,2020,599,28,Zuid-Holland,Rotterdam
51.8559289109,4.39950126947,3171,2020,613,28,Zuid-Holland,Albrandswaard
51.8368265056,4.17186000561,3225,2020,530,28,Zuid-Holland,Hellevoetsluis
52.6725090239,4.85555637806,1701,2020,398,27,Noord-Holland,Heerhugowaard
52.3411552159,4.90332451677,1079,2020,363,27,Noord-Holland,Amsterdam
52.2450022691,5.23409305041,1252,2020,417,27,Noord-Holland,Laren
52.37137271,5.22051574218,1315,2020,34,24,Flevoland,Almere
52.7244213926,4.94039565915,1718,2020,432,27,Noord-Holland,Opmeer
52.7747017329,4.88867286068,1732,2020,1911,27,Noord-Holland,Hollands Kroon
52.6764778915,4.75832343057,1831,2020,361,27,Noord-Holland,Alkmaar
52.5926694929,4.70001904412,1853,2020,399,27,Noord-Holland,Heiloo
52.3880867074,4.55454225679,2041,2020,473,27,Noord-Holland,Zandvoort
52.2233861286,4.53484448329,2172,2020,1525,28,Zuid-Holland,Teylingen
52.0204567136,4.27728305316,2291,2020,1783,28,Zuid-Holland,Westland
52.1812555145,4.50207943064,2318,2020,546,28,Zuid-Holland,Leiden
52.1996098041,4.67220500777,2465,2020,1884,28,Zuid-Holland,Kaag en Braassem
52.1035612457,4.2795676848,2584,2020,518,28,Zuid-Holland,'s-Gravenhage
51.9579784268,4.21273282557,2676,2020,1783,28,Zuid-Holland,Westland
52.0813904056,4.50244862943,2725,2020,637,28,Zuid-Holland,Zoetermeer
52.0471133534,4.73699749068,2811,2020,1901,28,Zuid-Holland,Bodegraven-Reeuwijk
52.0046839428,4.79163139149,2851,2020,1931,28,Zuid-Holland,Krimpenerwaard
51.9104393439,4.60914032652,2926,2020,542,28,Zuid-Holland,Krimpen aan den IJssel
51.8621874113,4.50280114427,2994,2020,489,28,Zuid-Holland,Barendrecht
51.9252821394,4.46997386163,3013,2020,599,28,Zuid-Holland,Rotterdam
51.8904971432,4.42204849203,3089,2020,599,28,Zuid-Holland,Rotterdam
51.8607892122,4.224131674,3218,2020,1930,28,Zuid-Holland,Nissewaard
51.8920197403,4.13554200611,3234,2020,614,28,Zuid-Holland,Westvoorne
51.8360782797,4.63107230461,3343,2020,531,28,Zuid-Holland,Hendrik-Ido-Ambacht
52.0111715806,5.04026946239,3404,2020,353,26,Utrecht,IJsselstein
52.0724726509,5.12509916357,3523,2020,344,26,Utrecht,Utrecht
52.1022241339,5.09814091648,3551,2020,344,26,Utrecht,Utrecht
52.0710739816,5.15105377369,3585,2020,344,26,Utrecht,Utrecht
52.15949279,5.08671583096,3612,2020,1904,26,Utrecht,Stichtse Vecht
52.1554187003,5.13110296059,3615,2020,310,26,Utrecht,De Bilt
52.2390269056,5.03637693931,3633,2020,1904,26,Utrecht,Stichtse Vecht
52.0992741426,5.2797785629,3707,2020,355,26,Utrecht,Zeist
52.1820817395,5.39955596191,3822,2020,307,26,Utrecht,Amersfoort
52.1933825622,5.35011277657,3828,2020,307,26,Utrecht,Amersfoort
52.0250120666,5.5841510874,3907,2020,345,26,Utrecht,Veenendaal
51.9934470645,5.13780872608,3989,2020,1961,26,Utrecht,Vijfheerenlanden
51.9549326084,5.24781221236,4102,2020,216,25,Gelderland,Culemborg
51.9580256095,5.15227721829,4121,2020,1961,26,Utrecht,Vijfheerenlanden
51.8508665887,4.92923606827,4209,2020,1978,28,Zuid-Holland,Molenlanden
51.7359093888,4.96522710178,4271,2020,1959,30,Noord-Brabant,Altena
51.7267668978,3.85866880435,4322,2020,1676,29,Zeeland,Schouwen-Duiveland
51.5007729083,3.61388937695,4331,2020,687,29,Zeeland,Middelburg
51.4472681541,4.0742358213,4415,2020,703,29,Zeeland,Reimerswaal
51.4358971963,3.87712045628,4434,2020,654,29,Zeeland,Borsele
51.4606633708,3.73055277512,4455,2020,654,29,Zeeland,Borsele
51.3312078778,3.84547401673,4532,2020,715,29,Zeeland,Terneuzen
51.4354523181,4.37627030895,4635,2020,873,30,Noord-Brabant,Woensdrecht
51.5984451902,4.75504038918,4815,2020,758,30,Noord-Brabant,Breda
51.5841328129,4.70723013205,4839,2020,758,30,Noord-Brabant,Breda
51.5108118013,4.80403652596,4856,2020,1723,30,Noord-Brabant,Alphen-Chaam
51.5604040714,4.61560106169,4879,2020,777,30,Noord-Brabant,Etten-Leur
51.5778782393,5.13935338304,5056,2020,855,30,Noord-Brabant,Tilburg
51.4150282779,5.15294928287,5094,2020,1667,30,Noord-Brabant,Reusel-De Mierden
51.6983113678,5.31082396136,5212,2020,796,30,Noord-Brabant,'s-Hertogenbosch
51.6988936242,5.26004064923,5224,2020,796,30,Noord-Brabant,'s-Hertogenbosch
51.736391188,5.78125266521,5438,2020,786,30,Noord-Brabant,Grave
51.4295531111,5.28193827422,5512,2020,770,30,Noord-Brabant,Eersel
51.4494330021,5.47911516228,5612,2020,772,30,Noord-Brabant,Eindhoven
51.4668383163,5.84224320324,5754,2020,762,30,Noord-Brabant,Deurne
51.5101845296,6.03703548966,5808,2020,984,31,Limburg,Venray
51.6313408143,5.96106050559,5836,2020,756,30,Noord-Brabant,Boxmeer
51.4562020168,6.19647671927,5943,2020,983,31,Limburg,Venlo
51.4623662496,6.0592664624,5961,2020,1507,31,Limburg,Horst aan de Maas
51.3653051731,5.93894603036,5985,2020,1894,31,Limburg,Peel en Maas
51.3064368282,5.57228094564,6027,2020,1706,30,Noord-Brabant,Cranendonck
51.1589940241,5.93173145585,6067,2020,1641,31,Limburg,Maasgouw
51.1976897923,5.91647041237,6099,2020,1641,31,Limburg,Maasgouw
51.1223650161,5.90826181168,6112,2020,1711,31,Limburg,Echt-Susteren
51.0482997482,5.8233608986,6123,2020,1883,31,Limburg,Sittard-Geleen
50.9881693692,5.86089131184,6133,2020,1883,31,Limburg,Sittard-Geleen
50.8283475278,5.68579689342,6212,2020,935,31,Limburg,Maastricht
50.8520314453,5.71218830691,6224,2020,935,31,Limburg,Maastricht
50.7871298228,5.98275653478,6295,2020,981,31,Limburg,Vaals
50.8807778491,5.89140499328,6343,2020,986,31,Limburg,Voerendaal
50.9720137234,5.99358400082,6451,2020,1954,31,Limburg,Beekdaelen
51.8447959449,5.98996116701,6578,2020,1945,25,Gelderland,Berg en Dal
51.9036116649,5.72279694409,6673,2020,1734,25,Gelderland,Overbetuwe
51.889887578,5.78184199415,6677,2020,1734,25,Gelderland,Overbetuwe
51.9853044065,5.65422154508,6708,2020,289,25,Gelderland,Wageningen
52.0375856538,5.68540201734,6711,2020,228,25,Gelderland,Ede
51.9924750814,5.87948411517,6813,2020,202,25,Gelderland,Arnhem
51.9825992327,5.94908078256,6826,2020,202,25,Gelderland,Arnhem
51.959789283,5.87909298033,6842,2020,202,25,Gelderland,Arnhem
51.9328922773,5.94019683211,6851,2020,1705,25,Gelderland,Lingewaard
51.8668773402,6.08993071996,6916,2020,299,25,Gelderland,Zevenaar
51.9820172448,6.50951192678,7135,2020,1586,25,Gelderland,Oost Gelre
52.1261488168,6.19988574597,7206,2020,301,25,Gelderland,Zutphen
52.1689282459,6.52490556753,7275,2020,1859,25,Gelderland,Berkelland
52.2410039307,6.15143651027,7419,2020,150,23,Overijssel,Deventer
52.216725146,6.88300619335,7513,2020,153,23,Overijssel,Enschede
52.3859062896,6.71916940361,7615,2020,183,23,Overijssel,Tubbergen
52.6226664028,6.50015216947,7705,2020,1690,22,Drenthe,De Wolden
52.5136605876,6.27012558986,7722,2020,148,23,Overijssel,Dalfsen
52.7173839355,6.42903425574,7909,2020,118,22,Drenthe,Hoogeveen
52.6355737796,6.46972379908,7925,2020,1690,22,Drenthe,De Wolden
52.518486242,6.09770360543,8021,2020,193,23,Overijssel,Zwolle
52.3579945753,5.72835330247,8077,2020,302,25,Gelderland,Nunspeet
52.5143941943,5.51097118894,8212,2020,995,24,Flevoland,Lelystad
52.5397313548,5.89559569256,8265,2020,166,23,Overijssel,Kampen
52.5419574759,5.92671101955,8266,2020,166,23,Overijssel,Kampen
52.5073327979,5.92973699616,8278,2020,166,23,Overijssel,Kampen
52.6440470184,5.82099652106,8307,2020,171,24,Flevoland,Noordoostpolder
52.9337931092,5.87040919198,8464,2020,1940,21,Fryslân,De Fryske Marren
52.8158445878,5.8726105583,8482,2020,98,21,Fryslân,Weststellingwerf
52.8294119049,5.86265999284,8483,2020,98,21,Fryslân,Weststellingwerf
53.0516854607,5.90259467247,8495,2020,74,21,Fryslân,Heerenveen
52.9873882161,5.76365710904,8512,2020,1940,21,Fryslân,De Fryske Marren
52.8711410582,5.76562900672,8536,2020,1940,21,Fryslân,De Fryske Marren
52.8538005881,5.53471250583,8567,2020,1940,21,Fryslân,De Fryske Marren
53.0349977995,5.60556675804,8773,2020,1900,21,Fryslân,Súdwest-Fryslân
53.1397641297,5.60501294552,8843,2020,1949,21,Fryslân,Waadhoeke
53.2266509073,5.76171489245,8919,2020,80,21,Fryslân,Leeuwarden
53.2491830264,5.92508196136,9063,2020,737,21,Fryslân,Tytsjerksteradiel
53.2655863625,6.01115878009,9109,2020,1891,21,Fryslân,Dantumadiel
53.1725737462,6.01670159769,9262,2020,737,21,Fryslân,Tytsjerksteradiel
53.2383367516,6.05023241206,9287,2020,59,21,Fryslân,Achtkarspelen
53.1161529574,6.41917195216,9305,2020,1699,22,Drenthe,Noordenveld
53.0205690965,6.56311967296,9407,2020,106,22,Drenthe,Assen
52.9023555073,6.48375864467,9415,2020,1731,22,Drenthe,Midden-Drenthe
53.1117375731,7.1560689718,9695,2020,1950,20,Groningen,Westerwolde
53.1486844947,7.14078481965,9696,2020,1950,20,Groningen,Westerwolde
53.2510214737,6.60081723991,9736,2020,14,20,Groningen,Groningen
53.2303050782,6.5411268625,9742,2020,14,20,Groningen,Groningen
53.1795484404,6.61376614805,9751,2020,14,20,Groningen,Groningen
53.3221898726,6.25907481535,9853,2020,1970,21,Fryslân,Noardeast-Fryslân
53.3312613105,6.51385260617,9951,2020,1966,20,Groningen,Het Hogeland
53.3925541294,6.72092769711,9986,2020,1966,20,Groningen,Het Hogeland
52.0860368084,4.34298581872,2593,2020,518,28,Zuid-Holland,'s-Gravenhage
52.410131695,4.88637851123,1033,2020,363,27,Noord-Holland,Amsterdam
52.3528566462,4.8386572421,1062,2020,363,27,Noord-Holland,Amsterdam
52.3591572119,4.82536028397,1065,2020,363,27,Noord-Holland,Amsterdam
52.2795791364,5.25662583579,1261,2020,376,27,Noord-Holland,Blaricum
52.343462636,5.14231421824,1361,2020,34,24,Flevoland,Almere
52.2834057804,4.79558343797,1432,2020,358,27,Noord-Holland,Aalsmeer
52.4586785244,4.82489907081,1508,2020,479,27,Noord-Holland,Zaanstad
52.7018424565,5.20218851053,1614,2020,532,27,Noord-Holland,Stede Broec
52.6999571095,5.1096465143,1682,2020,420,27,Noord-Holland,Medemblik
52.7002153281,4.79633379822,1723,2020,416,27,Noord-Holland,Langedijk
52.7940037222,4.8945183328,1767,2020,1911,27,Noord-Holland,Hollands Kroon
52.5964391805,4.7800973631,1847,2020,361,27,Noord-Holland,Alkmaar
52.5104491449,4.66332928764,1964,2020,396,27,Noord-Holland,Heemskerk
52.4552848211,4.62368447456,1971,2020,453,27,Noord-Holland,Velsen
52.3572405847,4.66579169269,2037,2020,392,27,Noord-Holland,Haarlem
52.3119911976,4.64417463058,2134,2020,394,27,Noord-Holland,Haarlemmermeer
52.2950583212,4.57013379085,2182,2020,534,28,Zuid-Holland,Hillegom
52.229071337,4.49414499619,2215,2020,1525,28,Zuid-Holland,Teylingen
52.0528791526,4.3349194316,2282,2020,603,28,Zuid-Holland,Rijswijk
52.1505693846,4.51422822318,2314,2020,546,28,Zuid-Holland,Leiden
52.0619196191,4.26705500408,2547,2020,518,28,Zuid-Holland,'s-Gravenhage
52.0369099519,4.58195253806,2752,2020,1892,28,Zuid-Holland,Zuidplas
51.8756502004,4.43554414622,3088,2020,599,28,Zuid-Holland,Rotterdam
51.9094765903,4.41014090376,3113,2020,606,28,Zuid-Holland,Schiedam
51.9472351318,4.36437136644,3123,2020,606,28,Zuid-Holland,Schiedam
51.9349442283,4.40290387262,3125,2020,606,28,Zuid-Holland,Schiedam
51.941147557,4.34428896574,3137,2020,622,28,Zuid-Holland,Vlaardingen
51.8061735343,4.39977987576,3262,2020,1963,28,Zuid-Holland,Hoeksche Waard
51.776069066,4.2811815671,3267,2020,1963,28,Zuid-Holland,Hoeksche Waard
51.7568299449,4.35283022145,3284,2020,1963,28,Zuid-Holland,Hoeksche Waard
52.0305953872,4.98670970239,3403,2020,353,26,Utrecht,IJsselstein
52.0091215912,5.08318867585,3434,2020,356,26,Utrecht,Nieuwegein
52.0872684498,4.88548647107,3441,2020,632,26,Utrecht,Woerden
52.101116644,5.1226078281,3514,2020,344,26,Utrecht,Utrecht
52.1243146684,5.10579194624,3564,2020,344,26,Utrecht,Utrecht
52.1981763548,4.8602293921,3642,2020,736,26,Utrecht,De Ronde Venen
52.1287946803,5.21789663625,3722,2020,310,26,Utrecht,De Bilt
52.1214511283,5.23729660095,3735,2020,355,26,Utrecht,Zeist
52.2068886585,5.299976956,3742,2020,308,26,Utrecht,Baarn
52.2020985768,5.24847883066,3744,2020,308,26,Utrecht,Baarn
52.1896484397,5.29411244687,3761,2020,342,26,Utrecht,Soest
52.1209188358,5.51561905151,3794,2020,203,25,Gelderland,Barneveld
52.1628689689,5.39785420896,3814,2020,307,26,Utrecht,Amersfoort
52.349157007,5.64768924261,3848,2020,243,25,Gelderland,Harderwijk
52.2438160944,5.63187446965,3881,2020,273,25,Gelderland,Putten
